comments,date
How much is it???,2020-02-13T12:03:46.000Z
iPhone X :I’m cool I’ve got 2 cameras <br /><br />iPhone 11:no I’m better I’ve got 3 <br /><br /><br /><br /><br />Samsung s20:HeHe I gOt FiVe,2020-02-13T11:58:59.000Z
Its not camera<br />Its cameraaaasssssss,2020-02-13T11:56:30.000Z
S20 ultra introduction ....didn&#39;t even mention about the 865 Snapdragon the 120 Hz display the 240 touch response the 16 GB of ram the Qhd+ amoled screen the 44 mp front cam the haptic feedback and many more ..truly this phone would require a 15 min video for introduction,2020-02-13T11:52:37.000Z
Wait s11 it&#39;s not here and it&#39;s s20,2020-02-13T11:51:41.000Z
Time to get my self a sugar mamma,2020-02-13T11:51:37.000Z
1ConnectT1<br />2005s phones: lets put camera info at the back of the phone<br />2019: nah<br />2020: yap,2020-02-13T11:51:14.000Z
Includes no headphone jack.,2020-02-13T11:51:08.000Z
Am I the only one that don’t care about camera quality?,2020-02-13T11:50:59.000Z
This is just to let you know how rubbish your camera on the s10 really is,2020-02-13T11:49:26.000Z
&quot;Brings 8K resolution to <b>photos</b> .&quot; <br /><br />If a photo can have a video resolution then gravity is not a thing.,2020-02-13T11:48:23.000Z
Yeahhhhh baby Samsung in n° 1 and 1and 1❤❤❤❤❤❤❤❤❤❤❤,2020-02-13T11:48:15.000Z
so im guessing this phone is: $10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2020-02-13T11:47:20.000Z
"So it’s all about the camera, for social media. What a waste.",2020-02-13T11:44:17.000Z
"Me playing PUBG...<br /><br />BatmanCorona2020 knocked out Brotherbear69 with a Pan<br /><br />Me: <a href=""https://www.youtube.com/watch?v=x0Kv_QRWR-I&amp;t=2m13s"">2:13</a>",2020-02-13T11:44:11.000Z
Iphone    : let&#39;s skip number 9<br />Samsung : let&#39;s skip 9 numbers,2020-02-13T11:42:47.000Z
I’m an apple fan but i’ve got to admit this is amazing,2020-02-13T11:39:15.000Z
Hey Samsung make it possible to take great photos of the moon and I&#39;ll definitely buy it,2020-02-13T11:39:08.000Z
Does even 8K really exists? 😂😂,2020-02-13T11:38:34.000Z
Nice Phone you got here...,2020-02-13T11:37:23.000Z
Me :  the frick is the price of the phone<br /><br />Samsung: yes,2020-02-13T11:34:26.000Z
"In <a href=""https://www.youtube.com/watch?v=x0Kv_QRWR-I&amp;t=3m04s"">3:04</a> commercial, 2 minute is for only Camera.",2020-02-13T11:33:33.000Z
When comes 5g at india or kerala?,2020-02-13T11:32:48.000Z
And another camera<br /><br /> Edit: Ok honestly after completing the video that was sick take my money,2020-02-13T11:32:36.000Z
<b>Galaxy S7 edge:</b> <b><i>Rethink what your phone can do</i></b><br /><b>Galaxy S8:</b> <b><i>Unbox your phone</i></b><br /><b>Galaxy S9:</b> <b><i>The camera reimagined</i></b> <br /><b>Galaxy S10:</b> <b><i>The next generation galaxy has arrived</i></b><br /><b>Galaxy S20 Ultra:</b> <b><i>Introducing the unbeatable galaxy</i></b>,2020-02-13T11:31:12.000Z
If i wanted all this new camera features i would just buy a camera not a phone,2020-02-13T11:28:40.000Z
Bigger than iphone 11 smh,2020-02-13T11:26:33.000Z
I have Samsung Galaxy s10 plus but... Trust me.. Samsung can put the best camera in the world if the software is not good,2020-02-13T11:24:24.000Z
Other companies: our phone cameras are over 15mp<br />Samsung: <b>checkmate</b>,2020-02-13T11:24:04.000Z
Should Samsung skip the Note 11 to Note 19 for Galaxy Note 20?,2020-02-13T11:21:01.000Z
This is the coolest smartphone ever ❤,2020-02-13T11:20:13.000Z
"Samsung, i just bought the Note10+",2020-02-13T11:06:47.000Z
"coming to the price, we are just gonna take your entire Bank account",2020-02-13T11:05:01.000Z
"S12,13,14,15,16,17,18,19 be like:<br /><br /><br />Am i joke to you?",2020-02-13T11:01:47.000Z
"Apple : skip iphone 9, headphone jack no more, put big spinner like camera at the back<br />People: hate<br />Samsung : literally skip few series of phones, larger camera at the back, no headphone jack etc<br />People: its ok as long as its not apple doing<br />Apple: so we are the pioneer &amp; guinea pig",2020-02-13T11:01:39.000Z
dont get in with samsung they are the best😉,2020-02-13T11:00:15.000Z
My note 10 plus...,2020-02-13T10:59:42.000Z
great job Samsung,2020-02-13T10:58:54.000Z
I still care about the 3.5 jack.Its time to stick with the s10 or later switch to LG.,2020-02-13T10:58:35.000Z
With only 2 years of updates for a 1000+ phone<br />Yeah ok....,2020-02-13T10:57:35.000Z
"Please donate this phone to you, please",2020-02-13T10:55:14.000Z
Andate a fanculo voi e gli smartphone da 1000 euro,2020-02-13T10:54:36.000Z
This video has the best commnents on YouTube,2020-02-13T10:53:40.000Z
Me: Mum I want the new Samsung s20 <br />My mom: you only have one kidney left,2020-02-13T10:52:17.000Z
rip for those who bought s10 plus last month.,2020-02-13T10:44:01.000Z
Its not a phone adverstisement . It is a camera advertisement  😐😐,2020-02-13T10:39:26.000Z
I love the subtle hints to apple through out. Saying that Samsung is better 😂,2020-02-13T10:38:32.000Z
That Omnivison sensor won&#39;t be available for 2020.<br />Maybe they&#39;ll bring it in 2021.,2020-02-13T10:37:51.000Z
Reality: 30x zoom on S20 Ultra is already pixelated 😂<br />Space zoom is just pure gimmicky marketing strategy of Samsung. See 100x zoom reviews to believe.<br />P30 Pro still when zooming and night photography,2020-02-13T10:36:43.000Z
شكون جا يشوف جديد,2020-02-13T10:35:07.000Z
ME(iphone user): Wow!!! 🤩 Love it! 😍 Take my money!💸💸💸,2020-02-13T10:32:40.000Z
"<b>&quot;Awesome screen, Awesome camera, long, lasting battery life.&quot;</b>   - Samsung",2020-02-13T10:30:47.000Z
"Apple: <b>skips 9</b><br />Samsung:Hey, lets skip 11,12,13,14,15,16,17,18,19,and 20!",2020-02-13T10:30:10.000Z
"<a href=""https://www.youtube.com/watch?v=x0Kv_QRWR-I&amp;t=1m33s"">1:33</a><br />Is that... the distracted boyfriend meme?",2020-02-13T10:27:25.000Z
Why Samsung skips S11 to S19?,2020-02-13T10:23:36.000Z
لااا جنت اريد اكون اول,2020-02-13T10:21:49.000Z
Everyone commenting on how Samsung skipped 9 phones<br />Tff??<br /><br />It&#39;s based on the new decade dumbass do your search!,2020-02-13T10:20:34.000Z
still waiting for another Samsung makes fun of Apple,2020-02-13T10:18:14.000Z
Congratulations Samsung for your excellent hard work for the world of Super Smartphones.,2020-02-13T10:16:54.000Z
108 megapixel but probly still trash snapchat quaility,2020-02-13T10:16:54.000Z
Does anyone know if the new s20 models are good for astrophotography??,2020-02-13T10:15:05.000Z
I was here on the 13th of February of 2020. I shall be back in 5 years.,2020-02-13T10:09:13.000Z
now lets watch apples stocks fall,2020-02-13T10:08:33.000Z
<b>레게노</b>,2020-02-13T10:07:06.000Z
Apple has left the group chat,2020-02-13T10:05:15.000Z
Aree bencho..... 😲,2020-02-13T10:03:53.000Z
How many cameras you want ah?,2020-02-13T09:59:43.000Z
I don&#39;t have that much money😭😭,2020-02-13T09:59:10.000Z
This is just overkill,2020-02-13T09:58:05.000Z
Im a samsung fan,2020-02-13T09:56:11.000Z
Very Very nice phone!!!I am an oneplus user still ur phone is Very very nice!!,2020-02-13T09:55:46.000Z
They always copy apple<br />First the no button thing <br />Then camera,2020-02-13T09:55:45.000Z
<b>You forgot to mention the price</b><br /><b>Oh! Wait it&#39;s so big that a single video can&#39;t comprehend it</b>,2020-02-13T09:55:04.000Z
Ew,2020-02-13T09:52:51.000Z
Design 🤢🤮,2020-02-13T09:52:48.000Z
Samsung in 2025: you can record and store 2000 movies in 8k and it has 32 GB ram,2020-02-13T09:52:11.000Z
"<a href=""https://www.youtube.com/watch?v=x0Kv_QRWR-I&amp;t=0m08s"">0:08</a> you had me at &quot;this&quot;",2020-02-13T09:50:45.000Z
The game changer😎😎,2020-02-13T09:48:05.000Z
Shut up and take my kidney!😅,2020-02-13T09:47:04.000Z
They realize that CAMERA IS BASIC NEED FOR US,2020-02-13T09:46:29.000Z
Introducing the &quot;High Price Ultra&quot;,2020-02-13T09:46:22.000Z
"Bruh, how much is this?",2020-02-13T09:46:10.000Z
give one for me so that i will have one. Am right?,2020-02-13T09:45:41.000Z
"Let’s all agree to this that the biggest jump ever is in its NAME.. S20😂😂<br /><br />I mean, no one must have guessed something like dis is cmng for sure😂😂😂😂<br /><br />S11, S12, S13... NAHHHHHHHH, straightaway S20!",2020-02-13T09:44:26.000Z
David review ini duluan v:,2020-02-13T09:43:36.000Z
They literally said that they built the phone around the camera thrice,2020-02-13T09:36:50.000Z
Mahal cuk,2020-02-13T09:36:04.000Z
Apple has left the chat.,2020-02-13T09:34:57.000Z
2020 yılı için,2020-02-13T09:33:50.000Z
Finally something good from Samsung,2020-02-13T09:31:59.000Z
If only I could use this camera with Snapchat 😖,2020-02-13T09:31:46.000Z
1900 below: binoculars<br />2000s : $1000 cameras<br />2020: samsung s20 ultra,2020-02-13T09:31:14.000Z
Why exynos in EU and ASIA?,2020-02-13T09:30:39.000Z
Im still waiting for holograms to be incorporated in phones,2020-02-13T09:28:36.000Z
This is the gate to the World.,2020-02-13T09:28:12.000Z
"I don’t care what you do, I’ll never use bixby",2020-02-13T09:27:16.000Z
"My man galaxy just skip high school, under grad, post grad, MPhil and directly goes for PhD. Good for you.",2020-02-13T09:25:50.000Z
"<a href=""https://youtu.be/qKLbKIeD77g"">https://youtu.be/qKLbKIeD77g</a><br />Best ever movie in Bangladesh 🇧🇩",2020-02-13T09:22:02.000Z
"How much does it cost?<br /><br /><br /><br /><br /><br /><br /><br /><br />No, don&#39;t answer this question please",2020-02-13T09:16:48.000Z
RIP iPhone,2020-02-13T09:16:34.000Z
Wow 😂😂😂😍😍,2020-02-13T09:13:03.000Z
Kinda sad that they don&#39;t sell the s20 ultra in cloud blue I really was hoping to have them match the buds 😔,2020-02-13T09:12:54.000Z
And many pelope think is this better than iphone 11pro😁,2020-02-13T09:10:44.000Z
They literally spent the whole video talking about the camera. <br />At least the iPhone had features and new gadgets.,2020-02-13T09:09:27.000Z
Apple: puts a 3 camera system on back<br />everyone: ewww that’s so gross!<br /><br />Samsung: puts s chopboard on the back<br />everyone: aight,2020-02-13T09:07:39.000Z
Cant wait to take pictures with this beast and upload it to my instagram in 2mpx.,2020-02-13T09:06:41.000Z
"May <a href=""http://www.youtube.com/results?search_query=%23coronadeath"">#coronadeath</a> wont affect your sales",2020-02-13T09:01:59.000Z
So nobody&#39;s gonna talk about the price?,2020-02-13T08:58:31.000Z
This phone has 16GB RAM and 512GB hard drive<br /><br />My PC: <br />Read more,2020-02-13T08:55:39.000Z
What a dejavu...<br />Oh Huawei,2020-02-13T08:55:30.000Z
is this a camera showcase or a phone?,2020-02-13T08:49:28.000Z
Samsung is the best ever 🥰,2020-02-13T08:44:08.000Z
Waw cool,2020-02-13T08:44:07.000Z
Night Camera: Shows a still bright photo before using Night Camera instead of actual Night time.,2020-02-13T08:43:35.000Z
How much ram it has?,2020-02-13T08:41:07.000Z
"2 8k-Fernseher gibts im Moment.... warum braucht mam das? keiner will das in seinem Phone, allen reicht FullHD.",2020-02-13T08:40:42.000Z
"Euer Ernst? Leute, eine Kamera mehr oder weniger macht keinen Unterschied. Und gut sieht das auch nicht mehr aus, nur Durchschnittich und abgekupfert.<br /><br />Dazz keine wirklichen Erneuerungen, mein nächszes Phone wird eik RoG 2. Denkt mal drüber nach, ich war so ein Fan und dann macht ihr nur noch diesek Mist..",2020-02-13T08:37:23.000Z
Apple : Now we have 3 Cameras on a smartphone!<br />Samsung : LOL,2020-02-13T08:36:09.000Z
Goodbye headphone jack..we miss you,2020-02-13T08:33:36.000Z
2007: we invented a 8mp 📷<br />2020: we invented a 108mp 📷<br />100x progress 😤😤😤,2020-02-13T08:25:15.000Z
Magnificent 👌,2020-02-13T08:18:36.000Z
top s20 2020 💖💖,2020-02-13T08:16:23.000Z
"Samsung emailed me, telling me to pre-order. I&#39;m just here like....bro I broke",2020-02-13T08:13:49.000Z
bruh they  butchered the design X {,2020-02-13T08:13:07.000Z
nantilah ku beli jika sudah kaya.,2020-02-13T08:12:52.000Z
S 10 juga belum Kebeli udah ada lagi s20,2020-02-13T08:11:02.000Z
Me on my s9+:<br />DON&#39;T DIE ON MEEE,2020-02-13T08:07:50.000Z
The problem is that i really like this phone but the screen is just too big. What do i do with such an Ipad. Probably cant fit in my pocket😐,2020-02-13T08:02:37.000Z
Take a drink every time they say game-changing.,2020-02-13T08:02:25.000Z
The true phone from the future 😍,2020-02-13T08:01:33.000Z
I&#39;ve never seen a phone like this i wish i had one,2020-02-13T07:57:58.000Z
The only difference I noticed with 4k and 8k is that the image is more crisper. Maybe the technology is new but there isn&#39;t much difference between 4k and 8k yet 4k still looks good but if you want the best quality available atm then I guess 8k is good,2020-02-13T07:57:11.000Z
Apple: pro<br />Samsung: ultra,2020-02-13T07:56:14.000Z
Apple: we have 3 cameras <br />Samsung: hold my cameras,2020-02-13T07:55:45.000Z
"I want this phone, but it&#39;s so expensive 😭😭",2020-02-13T07:55:21.000Z
It’s like an introduction for a camera 📷 trash,2020-02-13T07:51:09.000Z
Pubg : my 8x was awesome <br />Samsung :Hold my 100x,2020-02-13T07:50:37.000Z
"Samsung, please, bring back replaceable battery.<br />While me paying over $1K just wanna buy a device which I will use for about 3-4 years, but it&#39;s quite impossible due to battery degradation after first year of using new phone.<br />And I really know what am I talk about. I used my Galaxy Note 4 for 4+ years thanks to battery replacement ability.<br />Please, don&#39;t pass by my words.",2020-02-13T07:49:27.000Z
is anyone notice THIS <br />at 2.03<br />like-2k SAMSUNG S2020<br />dislike-11. or i think that is IPHONE 11<br />HAHAHAHA,2020-02-13T07:48:41.000Z
"<a href=""https://www.youtube.com/watch?v=x0Kv_QRWR-I&amp;t=2m25s"">2:25</a> spam this link<br /><br /><br /><br />Heheh",2020-02-13T07:48:09.000Z
1.9k dislikes are apple freaks!,2020-02-13T07:48:03.000Z
Iphone: let&#39;s skip number 9<br /><br /><br /><br /><br />Samsung: let&#39;s skip 9 numbers,2020-02-13T07:45:44.000Z
Best phone of 2020!!!,2020-02-13T07:41:48.000Z
5g 😖😖😖😖😖,2020-02-13T07:40:47.000Z
"yes it actually looks amazing, samsung give me a free one please",2020-02-13T07:40:36.000Z
Still have that 16:9 display😘 but seen the revolution of mobile industry😲<br />Will buy s35 ultraa plus plus🌹 till then just waiting........,2020-02-13T07:38:49.000Z
"<b>Suck it, Apple.</b>",2020-02-13T07:37:56.000Z
Watch every new samsung lauch on my s7🌹,2020-02-13T07:36:45.000Z
Samsung launches s20 ultra<br />My old samsung s5 - i luv u😭,2020-02-13T07:36:01.000Z
Do i need this phone- yes<br />Do i have budget- no🤦,2020-02-13T07:35:16.000Z
Lol imagine how expensive would the new IPhones be if s20 itself is at 1300😂,2020-02-13T07:31:47.000Z
Phone camera: now you can take 8k video.<br /><br /><br /><br />Meanwhile<br /><br />Security camera: he is time traveller.,2020-02-13T07:30:36.000Z
"1008 megapixels for 2030 <a href=""http://www.youtube.com/results?search_query=%23Samsung"">#Samsung</a> <b>Universe</b> for 2030",2020-02-13T07:27:30.000Z
So this is 108 megapixels??? On all the cameras?,2020-02-13T07:27:24.000Z
Samsung: Don&#39;t worry about the battery <br /><br />Pubg: Are you sure?,2020-02-13T07:24:30.000Z
I don&#39;t know I have enough money to buy an I phone anytime but SAMSUNG always knows the best for me ❤,2020-02-13T07:22:53.000Z
&quot;Did you do it?&quot; <br />Samsung: Yes. <br />&quot;What did it cost?&quot; <br />Samsung: The Headphone Jack. <br /><br />RIP headphone jack. Thank you for staying up till the S10 Series.,2020-02-13T07:22:20.000Z
"Me with my I think 30hz. 12mp camera. 16gb storage. And my battery dies like 5 percent per minute. My 6s isn’t with today’s tech tbh. It’s slow and especially with metro. Not to mention it’s a refurbished, I got it 1 and a half years ago",2020-02-13T07:19:11.000Z
Who dont have money to buy this like me 😂😂,2020-02-13T07:18:28.000Z
me: buys 1600$ phone<br />my lung disease: am i joke to you,2020-02-13T07:17:39.000Z
I now regret buying my iPhone,2020-02-13T07:13:56.000Z
"Samsung. For that amount of money you charge, I can buy a professional camera that takes photos, no smartphone baby camera can come even closer. Physics can not be beaten. But thanks for trying though.",2020-02-13T07:11:14.000Z
