,brand,created_at,favorite_count,id,retweet_count,source,text,user_created_at,user_followers_count,user_friends_count,user_id,user_name,user_screen_name,sentiment
1474,0,2020-04-08 16:22:55,3,1247922884770758658,0,Twitter for iPhone,"@kennyhiggs Martin told me last night he wasn’t getting the new Samsung gone because of 5g.... swiftly followed, an… https://t.co/000ov1iPXC",2011-09-16 11:50:31,529,276,374482186,Homeostasis,Tikititime,0.296
1478,0,2020-04-08 16:21:34,0,1247922545896173570,0,Twitter for Android,"@ViralDenizen @MaxWinebach Yeah of course.
I want to see Mi 10 Lite. Seems to be very good choice. But Samsung is S… https://t.co/V5IJyjpfWt",2020-03-15 20:10:29,1,91,1239282761162252293,Mateusz,chbe24,0.6901
1479,0,2020-04-08 16:20:57,0,1247922388337131521,0,Lithium Tech.,"@StaceyKeast Not to worry, I know there are tons of options. So do not fret, I'm here to help. You can find all our… https://t.co/d6sz1ergMu",2007-06-27 20:04:20,348712,145963,7117212,EE,EE,0.6256
1480,0,2020-04-08 16:20:52,1,1247922366358970369,0,Twitter for Android,@swanster66 Make sure you get a Samsung 👍,2010-05-15 12:48:11,154,234,144148263,Linda McArdle,Proops56,0.3182
1483,0,2020-04-08 16:20:12,1,1247922201614929922,0,Twitter for Android,"@KanlaonAlcan @YoSmash4 @Jefreeeeeee @NadiaDaeng As a Samsung user, I like Samsung emojis",2016-04-18 16:26:15,37,367,722098930981277696,Winter Soldier,Freeze_Fun,0.3612
1484,0,2020-04-08 16:20:03,0,1247922160670146561,0,Twitter for Android,@hasanXXhasan @thertx69 @billy_oli @Fanus09171447 @MaxWinebach @TheRichWoods @SamsungMobile Amazon and his phone bl… https://t.co/6XrQveqLSe,2017-12-01 04:31:41,2,34,936452718159208450,Ari,ari_bloch,0.1779
1487,0,2020-04-08 16:19:35,1,1247922045490540549,0,Twitter for Android,@MariKrajczar @SamsungMobileUS @SamsungMobile @Samsung @SamsungUS Thank you. I pulled over for that. 😁,2009-06-20 01:17:33,1074,2081,48887617,Mike Kostial,mkostial05,0.3612
1488,0,2020-04-08 16:18:55,9,1247921877844140033,0,Twitter for Android,"@Samsung_Pak Ok so how about airing these ads on Pakistani television? Please the BTS ARMY, i bet u won't regret 😘😁👍🏻",2019-12-20 11:55:57,309,257,1207992976254877696,ꪀꪮ𝕣ꪖ⁷ ᶠˡᵒʷᵉʳ ⁿᵃᵐᵘ,PUPPYJ00N,0.7033
1489,0,2020-04-08 16:18:41,0,1247921816900861953,0,Twitter for iPhone,"@Jabo_SCO I worked on a Samsung 56” 4K TV for a few years. Honestly: I’m very happy I switched to the Dell U4919DW,… https://t.co/8uMpCmqsm0",2010-06-07 08:37:07,1929,204,152949090,OverSoft,OverSoftNL,0.7902
1490,0,2020-04-08 16:18:16,0,1247921715314749440,0,Twitter for Android,"@PeteLau Well, definitly the left one is shot on Oneplus 8 pro and the right one could be Samsung Galaxy S20.",2018-02-28 10:38:04,50,220,968797440663945221,Sreeharsh Rajan,SreeharshR,0.2732
1492,0,2020-04-08 16:17:48,1,1247921596859396096,0,Twitter for Android,@mkostial05 @SamsungMobileUS @SamsungMobile @Samsung @SamsungUS Wow! That photo is beautiful ❤️,2010-01-30 15:48:26,148,372,109884213,Maricsa Krajczar,MariKrajczar,0.8398
1494,0,2020-04-08 16:16:55,0,1247921373902548993,0,Twitter for Android,"@Armyngu76718553 @BTS_twt Samsung 
LOVE ARMYSELF
@BTS_twt",2020-02-06 01:18:53,332,578,1225227237730897920,Dimie,JM89578460,0.7125
1495,0,2020-04-08 16:16:18,0,1247921218872893441,0,Twitter Web App,"@TheRichWoods I won't place Samsung only 6th, for sure not behind Huawei.",2008-11-04 17:26:43,331,130,17161919,zB,zbrando,0.3182
1498,0,2020-04-08 16:15:18,0,1247920966430269443,0,Twitter for Android,@Haipa_Sonikku If your going to use the just cause apple runs faster it's better please keep in mind. Apple loves l… https://t.co/rugROSuS6Z,2011-08-28 13:14:33,875,1415,363649162,Star⚡Trak,MrTweetToo,0.836
1499,0,2020-04-08 16:15:11,0,1247920939502837766,0,Twitter for Android,"@Samsung_Pak We want this add on tv
💮💜",2017-03-26 07:59:56,212,189,845908158505783300,Mahkook 🌼🌸✨🌿#CONNECTBTS,MahnoorSajid10,0.0772
1500,0,2020-04-08 16:14:53,0,1247920863414018052,0,Twitter for Android,"@Samsung_Pak Please air this add on tv
We purple you 💜",2017-03-26 07:59:56,212,189,845908158505783300,Mahkook 🌼🌸✨🌿#CONNECTBTS,MahnoorSajid10,0.3182
1503,0,2020-04-08 16:14:33,0,1247920778382905349,0,Twitter for Android,@Samsung_Pak Please air this add on tv please please,2017-03-26 07:59:56,212,189,845908158505783300,Mahkook 🌼🌸✨🌿#CONNECTBTS,MahnoorSajid10,0.7096
1504,0,2020-04-08 16:14:29,0,1247920760301047809,1,Twitter for Android,"@Armyngu76718553 @BTS_twt Samsung

LOVE ARMYSELF
@BTS_twt",2020-02-28 15:58:48,329,288,1233421239177211904,Duu_nè,Duu_dayy,0.7125
1505,0,2020-04-08 16:14:13,0,1247920693590863872,0,Twitter for Android,@Samsung_Pak We really want this add on tv please we request,2017-03-26 07:59:56,212,189,845908158505783300,Mahkook 🌼🌸✨🌿#CONNECTBTS,MahnoorSajid10,0.4391
1506,0,2020-04-08 16:14:04,2,1247920658606153728,0,Twitter for Android,@Samsung_Pak We want this add on tv,2020-02-07 13:42:21,237,213,1225776730859855875,Dijywinterbear16,Dijywinterbear1,0.0772
1507,0,2020-04-08 16:13:54,0,1247920615966859264,0,Twitter for Android,@Samsung_Pak We want this add on tv please 😊😢,2017-03-26 07:59:56,212,189,845908158505783300,Mahkook 🌼🌸✨🌿#CONNECTBTS,MahnoorSajid10,0.3818
1508,0,2020-04-08 16:13:52,5,1247920607678922752,0,Twitter for Android,"@oco_photo I was waiting on you or Bert to comment. Hahaha. I reordered the same phone. Samsung for life. Also, the… https://t.co/TUaNyWyi6J",2011-06-24 01:58:56,1263,1209,322978185,Kyle Gwinn,K2G8,0.5574
1510,0,2020-04-08 16:13:10,0,1247920428741529603,0,Twitter for Android,@Samsung_Pak Please air is add on tv please please please,2017-03-26 07:59:56,212,189,845908158505783300,Mahkook 🌼🌸✨🌿#CONNECTBTS,MahnoorSajid10,0.802
1512,0,2020-04-08 16:12:58,0,1247920378426482688,0,Twitter for Android,"@SchollFused Old Samsung. It should be ok, the UI gets frozen sometimes. Or it wants to hang-on to @srivatsayb twee… https://t.co/Ps71giEdXj",2010-03-23 14:40:45,3697,480,125679865,Sabina Basha,SabinaBasha,0.296
1513,0,2020-04-08 16:12:34,2,1247920281064222721,0,Twitter Web App,@Samsung_Pak OMG yes yes yes🤩🤩🤩 Please use this ad on TV .,2018-07-31 12:24:34,301,612,1024269585774718976,⁷🇵🇰زینہ نور,ZainaNoor3,0.7717
1516,0,2020-04-08 16:11:37,1,1247920038490910721,0,Twitter for Android,"@AnthonyEclipse I did use an iphone x as a daily phone for like a month, it was smoother and had a better taptic en… https://t.co/5q3AY1GXbh",2013-01-23 12:21:18,2372,461,1114247888,Zareldo,Zareldo,0.6597
1517,0,2020-04-08 16:11:22,1,1247919978961133570,0,Twitter for iPhone,@NashJR96 @Robert_W_G_Snow @Skrrrt @FortniteGame So who cares what phone you have in my opinion Apple is just overr… https://t.co/kSgjawQHzE,2017-01-21 18:52:20,3,38,822879520806043648,piercing blade,WarriorKarate,0.507
1520,0,2020-04-08 16:10:30,0,1247919758227451905,0,Twitter for Android,@lohiii_ IPhone. But I am managing  Samsung till I get myself my ideal phone,2016-09-21 07:55:15,1023,1058,778502841015078912,Kachi,Peachy2195,0.5267
1523,0,2020-04-08 16:09:52,1,1247919600119033857,0,Twitter for Android,"@TropicalMaku At least it has Type-C charging.
That makes me happy.
Most of my things are Type-C charging like my S… https://t.co/Foe43uUzIG",2018-06-18 15:25:11,16,2392,1008732362467880965,SwAKIB,S_w_AKIB,0.7351
1525,0,2020-04-08 16:09:35,0,1247919528689967106,0,Twitter for Android,@EE Perfect! Thanks for your help! It's worked. I've had a look at my upgrade options and it's a bit of a minefield… https://t.co/RO5Fx7KkwN,2011-09-09 18:46:26,107,302,370846694,Stacey Williams,StaceyKeast,0.8715
1526,0,2020-04-08 16:09:28,20,1247919500521082880,4,Twitter for Android,"@Samsung_Pak PLEASE USE THIS ADVERTISEMENT ON TV ♥️

 https://t.co/AkUvksYQ5P",2020-03-24 05:38:21,1648,1601,1242324780738543616,PLS HELP MY PINNED TWEET🥺,bangtantinyboy2,0.4648
1529,0,2020-04-08 16:08:44,0,1247919313396346881,0,Twitter for Android,@Samsung_Pak please use this on tv,2020-04-03 23:08:36,67,120,1246212980095750145,전정구기⁷,goldenbunnyyyy,0.3182
1530,0,2020-04-08 16:08:22,0,1247919221213814785,0,Twitter for iPhone,@GlennF Fair enough. Security experts do seem to use pretty soft gloves with platform vendors in recent years; howe… https://t.co/5BgGKgZszx,2007-09-22 21:07:18,324,110,9038422,Geoff Duncan,geoffduncan,0.7845
1531,0,2020-04-08 16:08:02,1,1247919140339417090,0,Twitter for Android,@RealNaijaGuy They were jabbing Microsoft because Microsoft was bigger than them...so they want to use Microsoft as… https://t.co/K33xv7rchP,2013-10-31 13:40:10,7852,7729,2166645894,Mr Nath 📶,HereIsNathaniel,0.0772
1532,0,2020-04-08 16:08:01,3,1247919133162946562,1,Twitter for Android,@Samsung_Pak We want this tv plz,2020-02-07 13:42:21,237,213,1225776730859855875,Dijywinterbear16,Dijywinterbear1,0.1531
1533,0,2020-04-08 16:07:32,1,1247919013180604417,0,Twitter for Android,@Samsung_Pak Plzz we want this advertisement on TV,2019-06-09 14:16:14,391,413,1137725091486294017,맣눌⁷♡♡,TaehyungieMHR,0.0772
1534,0,2020-04-08 16:07:28,0,1247918997233758208,0,Twitter Web App,@THE_FREE_COIN FREEcoin means any where Yes we have many exchangers and wallet for buy sell trading and hold safe p… https://t.co/NgpTw1uCK3,2018-07-24 10:08:43,82,319,1021698682998075393,Rumana Rumo (Fan Of Cryptocurrency),FREEcoin_Rumo,0.6808
1535,0,2020-04-08 16:07:24,1,1247918979605319680,0,Twitter for Android,@Samsung_Pak Please Use this on TV!!,2018-10-24 08:15:54,430,513,1055009978875035648,Mahnoor⁷ (ﾉ◕ヮ◕)ﾉ*.✧,OhhMaynHolyShit,0.4374
1538,0,2020-04-08 16:06:01,0,1247918632429965312,0,Twitter for iPhone,"@SamsungIndia Dear Samsung, many people are  choosing other brands’ premium phones because of your under performing… https://t.co/cuEv56kpF2",2013-01-26 14:29:07,3,153,1122165464,Veera Yaga,Veeru_Yv,0.3818
1539,0,2020-04-08 16:05:26,0,1247918483620446211,0,Twitter for iPhone,"@TaylorMekenzie @ColourPopCo Wish I could do this with my iPhone 11 Pro, something tells me you must have the Samsung Galaxy Note.🤩",2019-06-29 10:06:33,98,369,1144910015435890689,Miss. Gabriella Nicolle B.💛🥀,BarbieGirlGab,0.4019
1540,0,2020-04-08 16:05:12,0,1247918425352974338,0,Twitter for Android,"@GlazedInc hi! Will you please share some pictures of Samsung S10 lite tempered glass? And one more thing, what is… https://t.co/Ef6Xsh7e3j",2011-01-08 18:49:11,57,33,235644674,Arpan Ghosh,Arpan_46,0.5848
1546,0,2020-04-08 16:03:51,0,1247918086625333252,0,Sprout Social,"@AndresSuerte Hello, We're so pleased to hear you're thinking about signing up for a BritBox! You can always sign u… https://t.co/bjtfx5mmDj",2019-02-20 19:23:39,102,0,1098302176554831872,BritBoxHelp,BritBoxHelp,0.6166
1547,0,2020-04-08 16:03:31,0,1247918002080800769,0,Twitter for Android,"@HereIsNathaniel Yes. Apple never replied Samsung.

But Apple always had an onslaught against Microsoft.

In fact,… https://t.co/ZwCnBdnmmd",2015-01-22 16:12:08,6430,2932,2992467268,Stanley eSDee David,RealNaijaGuy,0.4019
1549,0,2020-04-08 16:03:17,2,1247917943247298560,0,Twitter for iPhone,@Criterion @criterionchannl Can you guys figure out how to be compatible with Samsung smart TVs???,2008-10-09 03:06:09,380,822,16661250,Suzy Katz,SuzySometimes,0.5007
1550,0,2020-04-08 16:03:13,0,1247917925572411395,0,Twitter for Android,@Samsung_Pak Please we want this ad on TV. 💜💜💜😢😢 @Samsung_Pak,2015-12-26 09:19:34,115,180,4609322062,💜BANGTAN💜🇵🇰,sidrah_anees,0.3818
1552,0,2020-04-08 16:02:51,0,1247917833629118464,0,Twitter Web App,@istandasyourfan @weareoneEXO Yes they have for Samsung Galaxy S10E !,2018-11-21 16:03:52,162,23,1065274605076709378,xunqisgos,xunqisgos,0.4574
1555,0,2020-04-08 16:01:59,1,1247917617290993665,0,Twitter for iPhone,@bsmaya69 I saw a 17K Samsung when I last went to get my screen changed. It looked good and pics were super. Don’t remember the model though,2009-07-15 18:11:49,20327,1254,57090013,"Curiosweety killed the Cat, Corona killed Idiots",curiosweetie,0.7783
1559,0,2020-04-08 16:00:20,0,1247917198762487813,0,Twitter for Android,@macOScraig @pavan99912 @ParodySamsung Wrong. Samsung cameras are great. And I think you are one pretty stupid moth… https://t.co/rf7h0IG9Y1,2013-09-19 14:52:34,5,53,1883402120,BlueTwist_,joakimhov,0.2023
1560,0,2020-04-08 16:00:01,4,1247917122887585797,2,Twitter for Android,@Samsung_Pak We want this ad on TV,2018-06-02 20:06:57,19,70,1003005067878903810,Maheen Jimin,MyBabyMochiJM7,0.0772
1563,0,2020-04-08 15:58:35,0,1247916759434362880,0,Twitter for Android,"@RealNaijaGuy You noticed that Apple was not always replying Samsung.

They just believes that they are better and… https://t.co/jo5VdbIqfB",2013-10-31 13:40:10,7852,7729,2166645894,Mr Nath 📶,HereIsNathaniel,0.4404
1564,0,2020-04-08 15:58:28,0,1247916732645343233,0,Twitter Web App,"Samsung shared with us that both of these mid-range phones will support mmWave and sub-600MHz spectrum, so they'll… https://t.co/ENyPHkuDWG",2009-03-02 03:36:43,1149,330,22446070,Cameron Faulkner,camfaulkner,0.6249
1565,0,2020-04-08 15:58:07,1,1247916643625336833,1,Twitter for iPhone,@ArialRichardson In certain areas only and only phones that specifically say 5G have access. Which are only newer S… https://t.co/i7voerzDLV,2013-08-09 23:39:48,1448,560,1658833088,🦖,itsKyrasaurus,0.2732
1568,0,2020-04-08 15:54:59,0,1247915854920122370,0,Twitter for Android,@matix1000000 @rquandt I will wait for next year when samsung will use amd gpu and hopefully they will improve and be on par with snapdragon,2017-08-28 13:42:58,10,32,902164606470287360,Mohamed,Mohamed70898359,0.6808
1569,0,2020-04-08 15:53:31,0,1247915483266981893,0,Twitter Web App,"@dmtrKovalenko haha, this is just a Samsung TV I used",2009-04-11 16:46:12,7269,1307,30477646,Gleb Bahmutov,bahmutov,0.4588
1573,0,2020-04-08 15:52:14,1,1247915161178050560,0,Twitter for Android,@kagscult that one samsung thats a touchscreen but you can snap it shut like a flip phone,2020-04-07 03:34:42,82,96,1247367125456556037,kuroo's lap dog,eitarin,0.5023
1574,0,2020-04-08 15:52:08,10,1247915135634636801,3,Twitter Web App,@Samsung_Pak Please we want this Ad on tv💜,2019-09-10 09:19:12,231,30,1171352342630977537,BTS Pak Army Official 🇵🇰,BTSPAKARMYTEAM,0.3818
1577,0,2020-04-08 15:51:48,1,1247915055355547650,1,Twitter Web App,"@thaohuynhyt https://t.co/CRFdRkDovi
please support this you know what features have been removed from one UI 1. an… https://t.co/SUOw0DteMx",2019-12-18 13:33:56,4,107,1207292835403186176,Hanitirkey,hanitirkey,0.6124
1578,0,2020-04-08 15:51:42,1,1247915029657079810,0,Twitter for Android,@abkyaboley Also tired of the space this has created for certain businesses ~ ndtv and Samsung and Cisco have been… https://t.co/a8V1ehAuVQ,2019-08-19 13:15:10,55,683,1163439233832386562,Abhishek Babbar,_Babbar_,0.0516
1582,0,2020-04-08 15:50:20,0,1247914684923162628,0,Twitter for iPhone,@PhiloeEsq @Sunkanmi_K @i_am_karchies Lmao be like computer village boy wey Dey sell only Samsung 😂,2020-03-29 19:30:51,387,483,1244346241103941636,S MONEY,manlikeblow_,0.7506
1584,0,2020-04-08 15:49:42,1,1247914525308977152,0,Khoros Marketing,"@PatLikesCats Thanks for reaching out, Trainer! We are aware of the issue where Pokémon GO app crashes on Samsung S… https://t.co/RKAmnI8uym",2017-04-04 19:33:07,233555,2228,849344094681870336,Niantic Support,NianticHelp,0.6114
1585,0,2020-04-08 15:49:08,2,1247914382610305029,2,Twitter for Android,@SamsungHelpUK Hi there. Unfortunately you're unable to help. @CrypToe_Man sent you a dm &amp; you were unable to help.… https://t.co/GL6r0zCeBP,2017-12-17 09:17:03,309,593,942322741352550400,Hank Scorpio,xHank_Scorpio,0.0772
1588,0,2020-04-08 15:48:00,1,1247914096286208016,0,Twitter for Mac,"@Mista_513 Yeah, HTC was rolling, then they started making Facebook phones and Robert Downey Jr commercials and it… https://t.co/R4jZ8MyenF",2009-10-22 06:04:56,261,820,84254542,Teejay1100///,TeeJaye1100,0.296
1590,0,2020-04-08 15:47:42,0,1247914022931841024,0,Twitter for Android,Samsung said it had taken the difficult decision in a bid to boost efficiency. It added it would continue sales in… https://t.co/eKIDqujfdO,2019-08-08 00:58:48,32,348,1159267682841026560,Doraemon (दोराएमोन),DoraemonHKT,0.4019
1595,0,2020-04-08 15:46:35,0,1247913741468999681,0,Twitter for iPhone,@CornellGunter PS4 Vs X Box is just like Samsung Vs Apple. Elite Samsung phones are better than IPhones but IPhones… https://t.co/UDbA3Yx9IO,2012-04-27 21:37:31,693,661,564937888,Omie F,ODSJK559,0.4019
1596,0,2020-04-08 15:46:01,0,1247913599466602496,0,Twitter for Android,@DisneyPlusHelp Please help. Using two 2nd gen ChromeCasts with latest firmware and latest Disney Plus app on a Sam… https://t.co/7cRuiCLeki,2012-09-11 17:04:50,2,13,817801471,Jt,jtsinger_jt,0.6124
1600,0,2020-04-08 15:44:31,0,1247913222356832257,1,Twitter for iPhone,@AkinpeluSegun Funny how Samsung users don’t consider themselves as android users,2016-01-02 04:18:27,1035,1057,4693804369,Lulu X 🎄,olu_akintoye,0.4404
1601,0,2020-04-08 15:44:13,0,1247913146485899264,0,Twitter for Android,@iamprasadtech 2k lo best ear phones for Samsung Galaxy Note 9 sir?,2014-07-04 15:06:53,0,17,2603640968,Patanfarooq,iamfarooqkhan7,0.6369
1604,0,2020-04-08 15:43:46,0,1247913033231265792,0,Twitter for Android,@Xiaomi Samsung s20+ easy bro,2020-04-05 16:40:34,0,9,1246840126283509762,Anant,f_u_s_i_o_n_21,0.4404
1605,0,2020-04-08 15:43:33,0,1247912977887563777,0,Twitter for iPhone,@xYYOmz35oxwo8mT I am currently running Amazing Frog? On a Samsung A70 it looks pretty good,2009-02-02 13:55:28,3384,1073,19907354,Gaz 💨,fayju,0.872
1609,0,2020-04-08 15:42:53,0,1247912808886358016,0,Twitter for Android,"@TheZoomStudios Samsung smartphone.
#StuckWithYou #ContestAlert 

I had ordered Sunflower oil as well before the lo… https://t.co/n63wIbqTwT",2010-02-14 11:48:37,98,627,114172799,Vishal Bhansali,vishal_bhansali,0.2732
1610,0,2020-04-08 15:42:47,1,1247912786065268740,0,Twitter for Android,@phonearena Existing to see Samsung bring an even better version of their midrange phones! If the price the A51 5g… https://t.co/IYsum6m8vL,2019-04-18 01:37:53,145,346,1118690075611729921,Anthony,Anthony68711104,0.4926
1611,0,2020-04-08 15:42:26,0,1247912697976385536,0,Sprinklr,"@Punyae3671 We have an Android TV OS app, Apple TV app, Fire TV app, Samsung &amp; LG Smart TV app and Chromecast suppo… https://t.co/EaSGFv9Nhh",2017-01-20 15:27:16,14316,15,822465525976440832,Disney+HS_helps,hotstar_helps,0.0772
1612,0,2020-04-08 15:42:19,0,1247912665000718336,0,Twitter for Android,"@Bhosale_Samsung In addition, my head looks like my girlfriend lol. Go to pick up the garbage and you will die. Peo… https://t.co/LJkJSJ5IA9",2019-05-25 18:14:12,5,13,1132349160894734342,陈鹏宇,B1WvLumwNY7NUz2,0.1027
1613,0,2020-04-08 15:42:14,0,1247912644159221760,0,Twitter for Android,"@Bhosale_Samsung Go to India woodlouse, you have excellent people, but polarization is so serious that you will nev… https://t.co/f08DPcaOoo",2019-05-25 18:14:12,5,13,1132349160894734342,陈鹏宇,B1WvLumwNY7NUz2,0.0614
1618,0,2020-04-08 15:39:59,0,1247912079442563073,0,Twitter for Android,"@PhiloeEsq @manlikeblow_ lmaooo
You think the difference between iPhone and Samsung is like Lexus and Toyota ?",2012-01-11 13:33:01,1791,1469,461120283,Quentin Quarantino,i_am_karchies,0.3612
1621,0,2020-04-08 15:39:02,2,1247911842527281153,0,Twitter for iPhone,@Peeter_tweeter Never have problems with Samsung’s,2010-11-26 07:34:58,531,778,219917383,Karina,chasingchildhd,0.3089
1622,0,2020-04-08 15:38:53,3,1247911802941452289,0,Twitter for iPhone,@IndoPac_Info Very good move Samsung and Sony! At least you let china pay its price for this pandemic!,2009-08-11 23:05:02,122,184,64855395,COVIDerte 2016 🇵🇭#OustDu30,favetoate,0.5231
1623,0,2020-04-08 15:38:53,1,1247911801733500934,0,Twitter for iPhone,@danichese @LiverPunch0351 Hmmm. I’d put it on par. I will say I miss the optimization options of the Samsung. Mayb… https://t.co/4eAAoSA0WN,2017-03-31 16:21:17,546,525,847846267833155585,Bibbs on the Web,babytacomeat,0.25
